(PDH-CSV 4.0) (ora solare Europa occidentale)(-60),Disco fisico/% Tempo disco,Disco fisico/% Tempo inattivit�,Disco fisico/% Tempo lettura disco,Disco fisico/% Tempo scrittura disco,Disco fisico/Letture sec,Disco fisico/Scritture sec,Disco fisico/Suddivisione sec,Disco fisico/Trasferimenti sec,% Byte vincolati in uso,Errore di richiesta sec,Errori sec,Errori di sec,Errori in sec,Input sec,Letture sec,MByte disponibili,Output sec,sec,Scritture in sec,Scritture sec,Processore/% Tempo di interrupt,Processore/% Tempo DPC,Processore/% Tempo inattivit�,Processore/% Tempo privilegiato,Processore/% Tempo processore,Processore/% Tempo utente,Processore/sec
11/29/2023 18:08:42.364,0.2238016556943552,99.73619232271832,0.0,0.2238016556943552,0.0,11.100001019181912,0.0,11.100001019181912,69.14448204197559,3856.7458086648426,2334.027487033433,6984.927914070654,1397.5910374151767,0.0,0.0,5637,0.0,0.0,0.0,0.0,0.2956006089390705,0.0,0.0,2.6603953906605664,100.0,97.64631407824513,45924.740580362544
11/29/2023 18:08:43.364,0.1607799035320578,99.78589012846592,0.0792699524380285,0.0815099510940293,0.9999885001322484,5.999931000793491,0.0,6.999919500925739,69.14354145274115,3658.957921983897,2307.973458305229,6729.922605890032,1360.98434867999,0.0,0.0,5637,0.0,0.0,0.0,0.0,0.0,0.1953098828140703,0.0,1.4648391210965273,100.0,98.73041076175353,46319.46732612575
11/29/2023 18:08:44.360,0.346144578313253,99.63222891566264,0.0198795180722891,0.3262650602409638,1.0039536699476208,10.039536699476209,0.0,11.043490369423829,69.14061321158442,3820.043714150697,2323.1487922587944,6921.256600618897,1378.4283888380833,0.0,0.0,5638,0.0,0.0,0.0,0.0,0.0980522088353413,0.0,0.0,1.4707228915662651,100.0,98.0484437751004,46809.33986130782
11/29/2023 18:08:45.376,2.8986206188588683,97.0692444431409,2.791359805895132,0.1072608129637359,218.51583063526985,5.905833260412698,0.0,224.4216638956825,69.15246817962091,4779.787718760676,2307.2121937345605,8538.85058901336,1861.321782573402,1440.0390099972963,218.51583063526985,5642,0.0,1440.0390099972963,0.0,0.0,0.1922289354005071,0.0,0.0,2.402896140372496,100.0,97.4613202134862,47006.495530711465
11/29/2023 18:08:46.372,0.0960641895131198,99.87757036716943,0.0861846783842621,0.0098795111288576,7.0279572137964825,2.007987775370424,0.0,9.035944989166904,69.14064869497452,3902.5242414324175,2323.24185610358,7021.933250470372,1391.5355283317035,49.19570049657538,7.0279572137964825,5642,0.0,49.19570049657538,0.0,0.0,0.0,0.0,0.0,0.4902406193088016,100.0,100.0093473829888,46190.74679073354
11/29/2023 18:08:47.372,0.3060799999999999,99.66296,0.0,0.3060799999999999,0.0,13.000656533154924,0.0,13.000656533154924,69.13738324519652,3846.1942328087566,2308.1165598862735,6908.348871618016,1353.0683299506625,0.0,0.0,5642,0.0,0.0,0.0,0.0,0.0976599999999999,0.0,0.0,1.66016,100.0,98.14453,45858.31584495016
11/29/2023 18:08:48.369,0.3611033823677798,99.67623865120132,0.0812337173989402,0.2798696649688394,2.006009201163004,11.03305060639652,0.0,13.039059807559523,69.14158928420898,3583.7354378777063,2315.937622742688,5991.949483873893,645.9349627744872,0.0,0.0,5642,0.0,0.0,0.0,0.0,0.0979438511421968,0.1959077624689593,0.0,1.0774525732101448,100.0,99.22347025546041,46269.60522942527
11/29/2023 18:08:49.355,0.2942408984402889,99.6777984578138,0.0,0.2942408984402889,0.0,11.155753280577436,0.0,11.155753280577436,69.13905147675868,3907.5561263695336,2345.750667088692,7053.478551492371,1401.5682757961836,0.0,0.0,5642,0.0,0.0,0.0,0.0,0.0,0.198077378672915,0.0,1.7827166914394388,100.0,98.24763739152446,46027.62387627336
11/29/2023 18:08:50.359,0.0739542569265507,99.90484054266986,0.0,0.0739542569265507,0.0,2.9879409690430387,0.0,2.9879409690430387,69.13741875186969,3658.235726431694,2299.7185658401254,6720.875219700809,1359.5131409145827,0.0,0.0,5643,0.0,0.0,0.0,0.0,0.0972710132181406,0.0972610530488576,0.0,1.5562764504745523,100.0,97.85088431362979,46166.675912684
11/29/2023 18:08:51.366,1.8901563876437697,98.08213741361294,1.8192579027191784,0.0708984849245916,142.94932247977363,1.9854072566635232,0.0,144.9347297364372,69.14363018449946,5173.97131086514,2309.0286394996774,14185.734848860871,7181.218047351962,994.6890355884251,142.94932247977363,5644,0.0,994.6890355884251,0.0,0.0,0.0969369511745502,0.0,0.0,1.5510904885840733,100.0,99.07589751307333,46926.09321487069
