"(PDH-CSV 4.0) (ora solare Europa occidentale)(-60)","\\CLAUDIO\Disco fisico(_Total)\% Tempo disco","\\CLAUDIO\Disco fisico(_Total)\% Tempo inattività","\\CLAUDIO\Disco fisico(_Total)\% Tempo lettura disco","\\CLAUDIO\Disco fisico(_Total)\% Tempo scrittura disco","\\CLAUDIO\Disco fisico(_Total)\Letture disco/sec","\\CLAUDIO\Disco fisico(_Total)\Scritture disco/sec","\\CLAUDIO\Disco fisico(_Total)\Suddivisione IO/sec","\\CLAUDIO\Disco fisico(_Total)\Trasferimenti disco/sec","\\CLAUDIO\Memoria\% Byte vincolati in uso","\\CLAUDIO\Memoria\Errore di richiesta nulla/sec","\\CLAUDIO\Memoria\Errori cache/sec","\\CLAUDIO\Memoria\Errori di pagina/sec","\\CLAUDIO\Memoria\Errori in transizione/sec","\\CLAUDIO\Memoria\Input pagine/sec","\\CLAUDIO\Memoria\Letture pagine/sec","\\CLAUDIO\Memoria\MByte disponibili","\\CLAUDIO\Memoria\Output pagine/sec","\\CLAUDIO\Memoria\Pagine/sec","\\CLAUDIO\Memoria\Scritture in copia/sec","\\CLAUDIO\Memoria\Scritture pagine/sec","\\CLAUDIO\Processore(_Total)\% Tempo di interrupt","\\CLAUDIO\Processore(_Total)\% Tempo DPC","\\CLAUDIO\Processore(_Total)\% Tempo inattività","\\CLAUDIO\Processore(_Total)\% Tempo privilegiato","\\CLAUDIO\Processore(_Total)\% Tempo processore","\\CLAUDIO\Processore(_Total)\% Tempo utente","\\CLAUDIO\Processore(_Total)\Interrupt/sec"
"11/29/2023 18:10:19.372","0.069438409962874883541","99.901812827228994252","0","0.069438409962874883541","0","1.9704765469447811377","0","1.9704765469447811377","69.226721550623594226","3205.9653418791590411","2280.8266030885843065","5312.4047705631301142","323.15815369894414744","0","0","5623","0","0","0","0","0","0","0","0.76970428183166861302","100","99.48427596368945558","44577.105683258312638"
"11/29/2023 18:10:20.369","0.28977446424654168533","99.686853226819323481","0","0.28977446424654168533","0","11.043030271756927974","0","11.043030271756927974","69.22530179592439481","3447.4332684739356409","2322.0480925976157778","5586.7694056661184732","325.2674370953859011","0","0","5626","0","0","0","0","0.39216887095584013201","0","0","3.0393539283399788609","100","96.965003280456159018","43971.338718450315355"
"11/29/2023 18:10:21.368","0.070535993475495675775","99.900807195211839939","0","0.070535993475495675775","0","2.001873954208534645","0","2.001873954208534645","69.22500009397626286","3229.0226881383664477","2312.1644171108573573","5338.9978358741618649","302.28296708548873539","0","0","5630","0","0","0","0","0","0","0","0.39098580632039336979","100","99.80040325728751327","44166.344114725798136"
"11/29/2023 18:10:22.363","0.31563472673047665573","99.647773581903720697","0","0.31563472673047665573","0","14.063245226432311341","0","14.063245226432311341","69.252862843976558338","5204.4052512961288812","2319.4309448451576827","7177.2776530613473369","328.47722778881183103","0","0","5627","0","0","0","0","0.098093455360547199273","0.098093455360547199273","0","2.7465163062540756123","100","97.010700885070960453","43842.166993402730441"
"11/29/2023 18:10:23.363","0.18129973069010885123","99.77755486936560203","0.088260132517184577972","0.093039598172924273256","1.9997150406067136785","7.9988601624268547141","0","9.9985752030335675045","69.2521352249319051","3296.5302444401672801","2312.6704444616643741","5417.2280450035877948","306.95625873313053944","0","0","5629","0","0","0","0","0.29293724961549300057","0.097639083950414345958","0","1.4646762491953397856","100","98.62178408453934253","44196.7019699692828"
"11/29/2023 18:10:24.360","0.13881359510662016898","99.835188945463002597","0","0.13881359510662016898","0","3.0089232628282434057","0","3.0089232628282434057","69.25211745995379431","3259.6668680639304512","2319.8798356405759478","5377.948845095013894","305.9071983875380738","0","0","5629","0","0","0","0","0.19589366517539008594","0.097951847529714780594","0","2.2528022242270848707","100","97.262453480144088758","44153.942933162586996"
"11/29/2023 18:10:25.377","0.37230256146050050292","99.594327267578819374","0","0.37230256146050050292","0","9.8325748485095196827","0","9.8325748485095196827","69.249313457228538482","3380.4392329175725536","2269.3582750359969396","5474.777675650099809","320.54194006141034379","0","0","5620","0","0","0","0","0.096020356394212427742","0.19203088068148299605","0","2.2083895402113506989","100","97.6489465880622447","44210.206291353351844"
"11/29/2023 18:10:26.373","0.33285093049110375807","99.789813777236346937","0.16652590306404649323","0.16632502742705729259","2.0086863633094957926","15.065147724821217778","0","17.073834088130713127","69.251283367455769735","3350.4888540002384616","2319.028406440812887","5466.6399377467923841","304.3159840413885604","0","0","5622","0","0","0","0","0","0.098087573541826164614","0","1.4712533404362957423","100","99.064652727705336588","44135.861117817890772"
"11/29/2023 18:10:27.373","0.46033265624021929563","99.511079041904920928","0.19388848302410835456","0.26644417321611096883","4.9997340141504471589","12.999308436791162435","0","17.999042450941608706","69.382060847566933148","421.9775507942977697","62.996648578295634024","791.9578678414308115","384.9795190895844712","39.997872113203577271","4.9997340141504471589","5623","0","39.997872113203577271","0","0","0.097644199934523889794","0.19529839927508307884","0","1.8553597916283772751","100","98.33399896046174149","43981.660175678654923"
"11/29/2023 18:10:28.372","0.16391944535833319341","99.782161396545234311","0.080343248940058648033","0.083576196418274545374","1.0009029145191876697","6.0054174871151264625","0","7.0063204016343147984","69.251762532920523086","3225.9100934953421529","2262.0405868133643708","5365.8405247373657403","303.27358309931389613","0","0","5626","0","0","0","0","0.097749117870762777804","0.39098646235773154567","0","1.2706884866933183531","100","98.331839137741880563","43941.639753221381397"
"11/29/2023 18:10:29.369","0.15192141930532385152","99.818450543946283915","0","0.15192141930532385152","0","4.0120063301435875402","0","4.0120063301435875402","69.255542631553382193","3499.4725214677446274","2315.9306540753859736","5675.9859555706407264","366.09557762560240235","0","0","5620","0","0","8.0240126602871750805","0","0.09794102195263003352","0","0","0.97947039834163218686","100","99.514447228494745445","44061.859520801954204"
"11/29/2023 18:10:30.370","0.15305614796007055434","99.820700232126668539","0.012787146360478446674","0.14026900159959210246","0.9990013982023567829","8.9910125838212113791","0","9.9900139820235676069","69.251656036184087384","3403.5977636754296327","2308.6922312456467807","5638.3638914541015765","456.54363897847707676","1.9980027964047135658","0.9990013982023567829","5623","0","1.9980027964047135658","0.9990013982023567829","0","0.097561930747212893822","0.29267580228354461713","0","2.536520289804688133","100","97.265508710644056123","44229.787904011143837"
"11/29/2023 18:10:31.367","0.14960091705191569389","99.824259812110312851","0","0.14960091705191569389","0","4.0136169983904395053","0","4.0136169983904395053","69.339468090175529369","8683.4603760177160439","2320.874029319271358","10278.87313287791585","304.03148762807580852","0","0","5608","0","0","0","0","0","0.29396394566724276531","0","2.0578078252849127949","100","98.284882530819245972","43895.925707146634522"
"11/29/2023 18:10:32.361","1.4289521275937564493","98.543161561235052659","1.2527412233821286769","0.17621090421162771689","94.563960547915655752","13.077994543860675947","0","107.6419550917763388","69.360533768627917084","7739.1547712246292576","2366.1110128584855374","10100.23578618162901","632.77373600679732135","391.33383673552327764","98.587958869103559323","5598","0","391.33383673552327764","0","0","0","0.098245928895338924258","0","2.9472571468983872478","100","96.670281894188747174","44917.881260259935516"
"11/29/2023 18:10:33.364","0.16258794468560533453","99.784196379998206794","0.080401727505635359194","0.082186217179969975333","0.99693392969921001967","4.9846696484960499873","0","5.9816035781952603401","69.360427271891495593","3136.3541428337148318","2305.9081793942727927","5188.0441701546887998","250.23041635450172748","0","0","5601","0","0","0","0","0","0.097359364019843130933","0","0.77884500451057181447","100","99.400092454509717754","44973.683436590763449"
"11/29/2023 18:10:34.358","0.1961063819277919229","99.773885136627114889","0","0.1961063819277919229","0","8.0479844979722603426","0","8.0479844979722603426","69.363408761416422976","3450.5733535056065193","2324.8615218517365975","5538.0193326671615068","269.60748068207072947","0","0","5604","0","0","0","0","0.39296725132068005548","0.19647859574390605375","0","1.7683375411937582999","100","97.847588099740818279","44590.864109077549074"
"11/29/2023 18:10:35.362","0.058460789577321918553","99.918664981917302725","0","0.058460789577321918553","0","6.9738605757898248783","0","6.9738605757898248783","69.375636444747371456","4393.5321627475896094","2301.3739900106420464","6935.006209724710061","743.21428421988707669","0","0","5602","0","0","0","0","0.29186559159121044926","0.7783314904104080556","0","2.4322796808806019797","100","97.194151091651633578","45897.965246662461141"
"11/29/2023 18:10:36.372","0.069747316708358306214","99.902601263055103686","0","0.069747316708358306214","0","1.980018445851841502","0","1.980018445851841502","69.37421669004815783","3369.0013856169084647","2286.9213049588770446","5461.8808828823048316","326.70304356555385539","0","0","5599","0","0","0.99000922292592075102","0","0.29004785487647594122","0.096685918378115992544","0","1.9336490657572158458","100","98.905892801789804025","46442.322656677868508"
"11/29/2023 18:10:37.362","0.31924507193565421215","99.654331234179366561","0","0.31924507193565421215","0","14.135528621315449627","0","14.135528621315449627","69.36422513550245128","3334.9750740146378121","2335.3912643644739546","5744.0730233331132695","585.61475716878283038","0","0","5603","0","0","0","0","0.19721344629790621417","0.19720334935717825919","0","2.0706604106021915257","100","97.321099879947368549","44368.395300461772422"
"11/29/2023 18:10:38.363","1.2614856704836525658","98.683403304242347076","1.1652388082783098344","0.096246862205342689767","89.970120922841516631","7.997344082030357626","0","97.967465004871883139","69.377340159699627975","7025.6667760636692037","2354.2181641476863661","9853.7275770716532861","1054.6497508177533291","420.86023231684754364","96.967796994618083772","5604","0","420.86023231684754364","0","0","0.097616390676690006911","0.29286916514644006915","0","2.7334288804364654801","100","97.427395747644084167","45531.878863029582135"
"11/29/2023 18:10:39.350","0.48195840741677620223","99.553534810593816928","0.079178736554855105867","0.40277967086192112411","1.0126677648711019941","12.152013178453223929","0","13.164680943324325924","69.369105545191359852","3736.7440523743666745","2339.2625368522458302","6860.8241070017165839","1396.468847757249705","0","0","5607","0","0","1.0126677648711019941","0","0.49445445050523906261","0.19777975491148164222","0","2.9667368294845046783","100","97.308884970176578122","44399.405483008595183"
"11/29/2023 18:10:40.364","0.10833337606839291145","99.868777068551111142","0","0.10833337606839291145","0","5.9170471410159555248","0","5.9170471410159555248","69.371252942218276871","3610.3849305432354413","2276.0908002441374265","6643.8577648374148339","1351.0590971986430304","0","0","5609","0","0","0","0","0.096311675073639080313","0","0","2.1187779561254265204","100","97.559979313601303375","43963.660257748546428"
"11/29/2023 18:10:41.363","0.071784920840300178724","99.90531160343958561","0","0.071784920840300178724","0","2.0028873624216672056","0","2.0028873624216672056","69.368910339979663604","3666.2853169128616173","2316.3392346406581055","6745.7246366361750916","1364.967737490366062","0","0","5610","0","0","0","0","0.29339883173246017467","0.19559588294250879192","0","1.6625900416048093877","100","98.092592132661096116","44141.63458041112608"
"11/29/2023 18:10:42.361","0.49544647746464348659","99.41970994006389617","0.17986839483950797791","0.31557808262513548092","2.0021715552688443829","18.01954399741959989","0","20.021715552688444717","69.371057713723530469","3851.1769865596224918","2316.5124894460532232","6951.5396398934281024","1386.5038020236747798","0","0","5609","0","0","0","0","0.097757826883052012512","0","0","2.0530445080924257795","100","98.252902951956016864","43579.266071981670393"
"11/29/2023 18:10:43.376","0.81025378057619590333","99.309491995089075544","0.4599803760113996276","0.35027340456479616471","24.654414146032234356","20.709707882667078849","0","45.364122028699313205","69.445595021696206572","9452.5023835887586756","2287.9296327517913596","12077.704401858271012","1406.2877828896787378","85.797361228192173144","22.682061014349656602","5595","0","85.797361228192173144","0","0","0.096305463653710565719","0.096305463653710565719","0","1.0593206549875995304","100","98.901914571551131417","44157.041912109576515"
"11/29/2023 18:10:44.376","0.29713108198462484522","99.675496188212406423","0","0.29713108198462484522","0","11.996905997943130728","0","11.996905997943130728","69.437289440407724328","3762.029772521666473","2307.4049202710621103","6851.2330669920229411","1384.6429005959362257","0","0","5596","0","0","0","0","0.097634068391435235856","0","0","1.6597091812414623835","100","98.508986013314853381","44409.54677788598201"
"11/29/2023 18:10:45.372","0.078202819096668582666","99.89631525063406059","0","0.078202819096668582666","0","4.0160307901048613033","0","4.0160307901048613033","69.437555635682670641","3871.4536816610866481","2325.2818274707151431","8855.3478921812202316","2570.2597056671115752","0","0","5597","0","0","118.4729083080934231","0","0.098042178518291014933","0","0","0.7843876289545812508","100","99.323082261353647482","44268.707399325889128"
"11/29/2023 18:10:46.366","0.075321244706207407527","99.896777898818996277","0","0.075321244706207407527","0","3.0184858108025167667","0","3.0184858108025167667","69.43617138765662844","3723.8053285933715415","2327.2525601287406971","6812.7224749812803566","1368.3802342304743433","0","0","5598","0","0","0","0","0","0.098251663713079792628","0","1.1791004574714178954","100","98.847502450757701808","43974.307453708002868"
"11/29/2023 18:10:47.367","0.22667712817592108876","99.745035659062097011","0","0.22667712817592108876","0","10.983497295313791042","0","10.983497295313791042","69.438301019705434669","3761.3485737679138765","2305.5359322617769067","6849.7083132593279515","1384.9191589636570825","0","0","5599","0","0","0","0","0.097512502588584515362","0","0","2.2426976954658384145","100","97.801285775136520328","43677.374744446467957"
"11/29/2023 18:10:48.367","0.14378989626857616169","99.83025748816500311","0","0.14378989626857616169","0","3.0014220737785559656","0","3.0014220737785559656","69.436774791552863917","3972.8823516582156117","2309.0940487603024849","7068.3489837484994496","1374.6513097905788072","0","0","5599","0","0","0","0","0.097707495613617773023","0.39081997759110698176","0","1.5632599006376999284","100","98.387666244561472695","44008.851393790377188"
"11/29/2023 18:10:49.365","1.3228063558084082185","98.624421208369597025","1.1517191004067455218","0.17108725540166294654","79.124026912184859839","15.023549413705984179","0","94.147576325890838689","69.442932975814429142","6233.7714367270700677","2349.6831283036158311","9596.0417955144694133","1573.4664085954734674","374.58716538173587196","85.133446677667251379","5601","0","374.58716538173587196","0","0","0.29341834880266465246","0.097812793364514719063","0","3.1298891999191940094","100","96.928762419775921444","44158.218006725546729"
"11/29/2023 18:10:50.363","0.13684357768049884574","99.839990108224370147","0","0.13684357768049884574","0","3.0058415524730763835","0","3.0058415524730763835","69.433420610016540309","3461.7275212648260094","2317.5038369567419068","6044.7473620233567999","835.62395158751519375","0","0","5601","0","0","0","0","0.09785563298145652511","0","0","1.5656300075110158865","100","98.243277961300236711","43954.42102181379596"
"11/29/2023 18:10:51.365","0.15618768710087307938","99.80834323686357834","0","0.15618768710087307938","0","3.9923159894151725169","0","3.9923159894151725169","69.43177014343248743","3674.9268682566662392","2308.5567208793236205","6756.9948120851795466","1363.375910385281486","0","0","5602","0","0","0","0","0.097465108768506489301","0","0","1.5593818600326787571","100","98.728362765813486135","44081.1569971276258"
"11/29/2023 18:10:52.364","0.22274636797836189217","99.756393067121948093","0","0.22274636797836189217","0","11.015674202823197092","0","11.015674202823197092","69.432355782350612117","3809.4204243217673138","2307.2830330276951827","6898.8163257499099927","1385.9720997006641028","0","0","5602","0","0","0","0","0.19559658812091479385","0.097793286723707573138","0","1.8581926238324393275","100","97.603949306523915652","43759.265058251388837"
"11/29/2023 18:10:53.351","0.15256540459452144765","99.816305825080007708","0.081578846370202087734","0.070986558224319346033","1.0126696107672703562","2.0253392215345407124","0","3.0380088323018110685","69.432941444551786958","3778.2703177726857575","2342.3048097046962539","6897.2927189358788382","1382.2940186973241907","0","0","5602","0","0","0","0","0.19778009538932683764","0.29667520631924165775","0","1.8789362223748617975","100","98.594638297157018769","44058.216755651636049"
"11/29/2023 18:10:54.367","0.45811010095174187207","99.51643715065831941","0.10107280480133717937","0.3570372961504046927","7.8738778001723987998","13.779286150301697234","0","21.653163950474095145","69.42995993174379521","4360.1598318454662149","2281.4560925999526262","7490.0262574139942444","1437.9669332564842534","43.30632790094819029","8.8581125251939489829","5603","0","43.30632790094819029","0.98423472502154984998","0","0.096122018861608607421","0.3844782329296556056","0","2.5951960840956442844","100","97.367864950433585136","43825.019601034553489"
"11/29/2023 18:10:55.365","0.071744360318882982597","99.897761529845979567","0","0.071744360318882982597","0","2.0049383636835891309","0","2.0049383636835891309","69.431113491168034102","3613.9014005396693392","2318.7112176000709951","6691.4817887939789216","1362.3556181229987487","0","0","5603","0","0","0","0","0.09788789695597209517","0.19578581827415167393","0","1.0768370370511455292","100","98.970999219402912672","43991.355106763468939"
"11/29/2023 18:10:56.360","0.16717581219062827014","99.806291535159189721","0","0.16717581219062827014","0","5.0250422982935463168","0","5.0250422982935463168","69.430279375386945162","3744.6615206883507199","2315.5394910536660973","6826.0174580019529458","1374.8515728131142168","0","0","5604","0","0","0","0","0","0","0","1.2759090348104382695","100","98.146945468564638304","43821.383866498697898"
"11/29/2023 18:10:57.372","0.12574113156939359381","99.856709457847713907","0","0.12574113156939359381","0","7.9045712728513741752","0","7.9045712728513741752","69.428291723464681695","3728.9814979676357325","2285.4091692631536716","6782.1221521064790068","1362.5504731577557322","0","0","5604","0","0","0","0","0.19300399071225113334","0.48249021393087232479","0","2.7984491696539861572","100","97.559772245014272585","43878.275135597978078"
"11/29/2023 18:10:58.367","0.27018413907347665903","99.707947065857936764","0.17263886106993683867","0.097545278003539806488","2.0098957215852246705","6.0296871647556740115","0","8.039582886340898682","69.426854227070435854","3732.376354983762667","2324.4444020133123558","6817.5662876170827076","1364.7191949563675735","0","0","5602","0","0","0","0","0.19628650573739298002","0.39257301147478596004","0","1.8647469294995673295","100","98.340795624150587173","43753.419963188760448"
"11/29/2023 18:10:59.360","0.34208985527989677067","99.600759287089857708","0.014131702027627476154","0.32795815325226934656","1.0066288523182862491","23.152463603320587282","0","24.159092455638873531","69.430918285956352065","3811.0968348770320517","2387.7236376989753808","6982.9843485319524916","1390.1544450515534663","0","0","5603","0","0","0","0","0","0.19659572934730759619","0","1.6709932422482733916","100","98.195802381232056177","43651.45355193017167"
"11/29/2023 18:11:00.365","1.0647817871928886291","98.91110003372962467","0.99565096696585553282","0.069130820227033248915","74.620992516907378445","1.9898931337841969658","0","76.610885650691585624","69.433207639826747481","7523.7859388380484233","2338.1244321964313713","16689.233713048059144","7395.4378317089676784","240.77706918788783241","81.585618485152068047","5605","0","240.77706918788783241","0","0","0.097169198378987742259","0","0","1.5546474756007406803","100","98.428617055253909029","43787.598408921250666"
"11/29/2023 18:11:01.353","0.23826138858145864963","99.727095113869353327","0.041489157982754001908","0.19677223059870463384","4.0509352444835631246","8.1018704889671262492","0","12.152805733450689374","69.434396682641093435","4227.1509276185979616","2344.4787727448619989","7433.4661736273383212","1473.5276951808959893","10.127338111208906923","3.0382014333626723435","5605","0","10.127338111208906923","0","0","0","0.098887387771928930702","0","1.8789818882660620503","100","98.003669719567923835","43965.812942191230832"
"11/29/2023 18:11:02.368","0.050482823278492870711","99.927260990580577982","0","0.050482823278492870711","0","5.9113026767265219874","0","5.9113026767265219874","69.432728474361994131","3712.2980809842556482","2278.8071818780740614","6750.7076568216880332","1351.7178787447978721","0","0","5605","0","0","0","0","0.096207019772537635816","0.38485763577825271575","0","2.2129092382088764168","100","97.752588254546537883","44192.898811207473045"
"11/29/2023 18:11:03.362","0.17124962959261169626","99.803431448012091209","0.087650931898232406492","0.083598697694379289769","1.0054698565667083976","4.0218794262668335904","0","5.0273492828335424321","69.430882779283180639","3593.5492673694161567","2321.6298988125299729","6676.3198476029447193","1366.4335350741569073","0","0","5606","0","0","0","0","0.19638755889691147938","0.098188751862594875197","0","1.3747229674501018071","100","98.58782151788648207","44005.39374249856337"
"11/29/2023 18:11:04.364","0.32844193163214546738","99.618168291562071204","0.015028972685889980046","0.31341295894625542662","0.99797431174202599902","15.967588987872415984","0","16.965563299614441206","69.429995438416952425","3811.2638965427972835","2304.3226858123380225","6896.0024941373994807","1381.1964474509638876","0","0","5606","0","0","0","0","0","0.097458796315007673039","0","1.9491060705174165779","100","98.332143290177427275","44254.172879888399621"
"11/29/2023 18:11:05.365","0.069683394447103252922","99.901073574167270408","0","0.069683394447103252922","0","1.9995397059596879963","0","1.9995397059596879963","69.428930610751010022","3411.2147383672277101","2312.4676699423789614","6001.6184274380029819","832.80828753220998806","0","0","5607","0","0","0","0","0","0.097636733166486425195","0","1.073964074361079879","100","98.902221600592582718","43850.905521548935212"
"11/29/2023 18:11:06.366","0.67684663830372160387","99.293543693840021547","0.51962769339089043275","0.1572189449128313099","34.96453547167108411","9.9898672776203092383","0","44.954402749291389796","69.438230029642170393","4068.8729421747520973","2327.6390756855321342","7275.6203382908715867","1465.5135296268992988","88.909818770820749023","35.963522199433114679","5607","0","88.909818770820749023","0","0","0.19512011895014746976","0.097550069708590522732","0","2.6340217081621588591","100","97.361193193692386672","43669.705817389418371"
"11/29/2023 18:11:07.367","0.018810598748450847728","99.958362944459082655","0","0.018810598748450847728","0","2.9968317494744556306","0","2.9968317494744556306","69.438460741527023856","3499.3005394696729127","2306.5615031788393026","6565.0594191820409833","1361.560558177894336","0","0","5605","0","0","0","0","0.19510876481996469733","0","0","3.8046658676241325026","100","96.18985977862433856","43135.397258018820139"
"11/29/2023 18:11:08.366","0.069826532401192159538","99.899222842101977449","0","0.069826532401192159538","0","2.0013967748091392451","0","2.0013967748091392451","69.438141297883845482","3648.546320477061272","2321.6202587786015101","6685.6659262499297256","1319.9211729866274254","8.0055870992365569805","1.0006983874045696226","5605","0","8.0055870992365569805","0","0","0.29316536539950222018","0","0","1.0749363375753602234","100","98.894022976911813316","43934.662000610223913"
"11/29/2023 18:11:09.353","0.45154907502296048882","99.528056294448617791","0","0.45154907502296048882","0","17.222403226303189427","0","17.222403226303189427","69.436437582931588963","3849.7136623501246504","2340.2206736917860326","6802.8492743897595574","1223.8037116102500477","0","0","5606","0","0","0","0","0.296821406155571621","0","0","3.0671376445062912275","100","96.664429302413466871","43842.16011891157541"
"11/29/2023 18:11:10.362","0.19786925584509645892","99.830188237933896289","0","0.19786925584509645892","0","3.9645446804681059305","0","3.9645446804681059305","69.43476937465248966","3561.15225923047592","2292.4979614806820791","6605.9225738299810473","1348.9363275292730577","0","0","5606","0","0","0","0","0","0.19357787654227018304","0","1.3549955817623713372","100","98.624142170125736584","43822.094625554207596"
"11/29/2023 18:11:11.372","0.24317926369837417067","99.728090278977489902","0","0.24317926369837417067","0","11.8803094464201493","0","11.8803094464201493","69.433314113280104607","3845.2601574913219338","2285.9695426486773613","6908.3999430933172334","1373.1657668487289357","0","0","5608","0","0","0","0","0.1933613239137298434","0.1933613239137298434","0","2.7070882354717391571","100","97.455354681059745303","43692.808066571706149"
"11/29/2023 18:11:12.361","1.6365668563978612582","98.335978482991421856","1.5650471620287276231","0.071519694369134093059","116.33290755489169044","2.0231810009546378204","0","118.35608855584632693","69.430669809093387812","5375.5919195364731422","2398.4810766317232265","8999.1090922462299204","1763.2022423319669997","651.46428230739343235","117.34449805536900158","5606","0","651.46428230739343235","0","0","0.098792268063502594599","0.098782152123704988766","0","1.8769822816279664313","100","97.899374521326379295","44284.397339395596646"
"11/29/2023 18:11:13.366","0.0693775493216096939","99.902487547147586611","0","0.0693775493216096939","0","1.9890490913228131564","0","1.9890490913228131564","69.428824137297652896","3603.1624289312758265","2296.3571759321876016","6670.2761277510535365","1371.4493484670797443","0","0","5607","0","0","0","0","0.097114645803543384051","0.19424918195952989297","0","1.456819138815366399","100","98.966159151063848753","44248.386085567297414"
"11/29/2023 18:11:14.366","0.38804952338722231708","99.562366259681226666","0.085221622240302163931","0.30282790114692015315","1.0004344886984417595","15.006517330476626171","0","16.006951819175068152","69.429675994773788261","3766.6358499496332115","2314.0049723594956959","6868.9831994035012031","1390.6039392908339778","0","0","5607","0","0","0","0","0.097707720450668111845","0.2931131564656178079","0","2.1494798059372195453","100","97.801666333837445677","43858.047550050985592"
"11/29/2023 18:11:15.364","0.14462257936053812823","99.796484204252138284","0","0.14462257936053812823","0","4.0085642976218691658","0","4.0085642976218691658","69.428398196918053031","3580.6500588507346947","2312.9415997278183568","6687.2873895076827466","1392.9760934235994227","0","0","5608","0","0","0","0","0.097854731669599140376","0.097854731669599140376","0","1.4679211847026347737","100","98.448163247145686228","43962.926793093443848"
"11/29/2023 18:11:16.360","0.48871456503138649419","99.494337654013463634","0.089949745010193773997","0.39876482002119278958","2.0080625720329696726","30.120938580494545533","0","32.129001152527514762","69.432391265740704966","3916.7260467503074324","2323.32839584214571","7119.5858491428944035","1485.9663033043975702","1.0040312860164848363","1.0040312860164848363","5594","0","1.0040312860164848363","0","0","0.39219855891653077062","0.19609425938096827768","0","3.1375483107138690819","100","96.381568444838279675","44606.097943854372716"
"11/29/2023 18:11:17.372","0.070413482077120642666","99.901681988960518765","0","0.070413482077120642666","0","1.9762556832172810672","0","1.9762556832172810672","69.42699618391390004","3611.6072610795808941","2281.5871862743510974","6644.1716069764988788","1345.8301202709683366","0","0","5597","0","0","0","0","0.19298985664443493726","0.19299973785157459316","0","1.1579490210737493072","100","99.198051109753436094","44142.635068182797113"
"11/29/2023 18:11:18.369","0.23130402773521951953","99.742196460479675579","0","0.23130402773521951953","0","6.0179183518927601426","0","6.0179183518927601426","69.426499276754100265","4287.7668257235918645","2320.9105110466412043","7291.7110697100615653","1374.0913570155137222","0","0","5601","0","0","0","0","0.097953910709082603336","0","0","1.4692585101597341879","100","98.439898916699547726","44026.087676055452903"
"11/29/2023 18:11:19.367","0.29225602208740042443","99.678723801675147342","0.082250554750330287512","0.21000546733707012304","1.001903616872056979","12.022843402464683749","0","13.024747019336739839","69.430971511041505551","3503.6569482015829635","2312.393547740707163","6107.6044484520589322","846.60855625688805048","0","0","5605","0","0","0","0","0","0","0","1.6635996402139479056","100","98.54419123494477617","44270.113215108707664"
"11/29/2023 18:11:20.363","0.070963848296802384263","99.881114469767624087","0","0.070963848296802384263","0","2.0083196650444130604","0","2.0083196650444130604","69.429054849182506359","3764.5952121257519138","2323.6258524563859282","6837.3242996437038528","1363.649052565156353","0","0","5601","0","0","0","0","0","0.098042158831108561223","0","0.88243967043778404058","100","98.930863561158275843","44315.581728870020015"
"11/29/2023 18:11:21.362","0.38697092474122046779","99.582586188296360774","0.10259713252423170726","0.2843737922169887189","3.0023616576799310174","12.00944663071972407","0","15.011808288399654643","69.428380455223006607","4309.3897659899275823","2316.8224125096799071","9529.4959014761006983","2834.2294048498547454","5.0039360961332182143","5.0039360961332182143","5597","0","5.0039360961332182143","118.09289186874394773","0","0.29319042055817562398","0.19546695205455458244","0","3.6159985076780727375","100","96.654694999700780045","46000.183744533445861"
"11/29/2023 18:11:22.372","0.8229765860795417165","99.155612045404367905","0.68503510652725030372","0.13794147955229155156","32.665728335371312596","3.9594822224692500789","0","36.625210557840560455","65.980479741930139426","6006.5345314858523125","2302.4389123658688732","9307.7528344695892883","1573.8941834315269261","149.47045389821417416","33.655598890988621008","6365","0","149.47045389821417416","0","0","0","0.19333584765954836548","7.4948104900857348554","1.256697858170223725","90.429751804326031106","89.70898158899477437","41033.104142004456662"
"11/29/2023 18:11:23.377","3.0209049034923354249","96.99724195593695697","2.9562567167754778552","0.064648186716857070078","210.81261900471781701","7.9551931699893509986","0","218.76781217470716001","69.87789368021253722","254717.33010988903698","2401.4739381905355913","221891.21989307421609","3535.0889649140181064","924.79120601126203383","229.70620278344250664","5600","0","924.79120601126203383","117.33909925734293722","0","0.09715136092491677422","0.09715136092491677422","48.742225652615381648","2.8175685476722174272","39.179358026990662722","37.114197669043861083","33255.690647994233586"
"11/29/2023 18:11:24.364","0.6049421604961404686","99.319285607935171356","0.49062038831116344673","0.11432177218497702187","38.508945780113712942","8.1071464800239407822","0","46.616092260137655501","69.83143209242993521","48801.981629814108601","2361.206412306972652","48333.793920592725044","1747.0900664451589819","142.8884567104219343","42.562519020125684222","5554","0","142.8884567104219343","0","0","0.39565441542143681142","0.098916136011206315382","4.644642312729350131","1.8793356838492010219","90.30659342996715111","87.14177338015458929","44587.278853511663328"
"11/29/2023 18:11:25.364","0.32054964739538788221","99.654080380511572912","0.25124972362530401115","0.069299923770083857177","3.9999244014288133364","1.9999622007144066682","0","5.9998866021432197826","69.157916509815947848","5171.9022510474551382","2311.9563040258540241","8143.846081309064175","1369.9741074893686346","7.9998488028576266728","3.9999244014288133364","5670","0","7.9998488028576266728","0","0","0.1953097851592363321","0.097659892574118153941","0","1.1718787109334181107","100","98.82801128918757172","43993.168529114802368"
