 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0  16468  97416  35052 770256    0    0     0    16  693  310  2 14 84  0  0
 3  0  16468  97416  35052 770260    0    0     0     0 1183  342  0 39 61  0  0
 3  0  16468  97416  35052 770260    0    0     0   104  830  295  1 21 78  0  0
 0  0  16468  97416  35052 770264    0    0     0     0 1099  355  0 41 59  0  0
 0  0  16468  97416  35052 770268    0    0     0     0  827  295  1 26 73  0  0
 0  0  16468  97416  35060 770272    0    0     0    28  983  357  0 32 68  0  0
 1  0  16468  97416  35060 770276    0    0     0     0  929  325  0 30 70  0  0
 0  0  16468  97416  35060 770276    0    0     0     4 1037  337  0 29 71  0  0
 0  0  16468  97416  35060 770280    0    0     0     0  645  303  1 15 84  0  0
 0  0  16468  97416  35060 770284    0    0     0     0  852  303  1 24 75  0  0
 1  0  16468  97416  35068 770292    0    0     0    16  633  339  0 24 76  0  0
 0  0  16468  97416  35068 770296    0    0     0     0  713  296  1 18 81  0  0
 0  0  16468  97416  35068 770296    0    0     0    20  956  315  1 32 67  0  0
 0  0  16468  97416  35068 770300    0    0     0     0  692  293  0 18 82  0  0
 0  0  16468  97416  35068 770304    0    0     0     0  878  281  1 27 72  0  0
 0  0  16468  97416  35076 770308    0    0     0    16  837  319  1 20 79  0  0
 0  0  16468  97416  35076 770312    0    0     0     0  963  292  0 30 70  0  0
 1  0  16468  97416  35076 770312    0    0     0     0  673  277  1 17 82  0  0
 2  0  16468  97416  35076 770316    0    0     0     0 1092  335  0 38 62  0  0
 0  0  16468  97416  35076 770320    0    0     0     0  895  314  0 34 66  0  0
 0  0  16468  97416  35084 770324    0    0     0    16  970  304  0 28 72  0  0
 0  0  16468  97416  35084 770328    0    0     0     0 1032  300  1 30 69  0  0
 0  0  16468  97416  35084 770328    0    0     0     0  862  282  0 25 75  0  0
 0  0  16468  97416  35084 770336    0    0     0     0  744  314  1 19 80  0  0
 0  0  16468  97416  35084 770340    0    0     0     0  852  289  1 24 75  0  0
 1  0  16468  97416  35092 770344    0    0     0    16  747  313  1 23 76  0  0
 1  0  16468  97416  35092 770348    0    0     0     0 1031  293  0 32 68  0  0
 0  0  16468  97416  35092 770348    0    0     0     0  865  302  1 25 74  0  0
 0  0  16468  97416  35092 770352    0    0     0     0  553  278  1 15 84  0  0
 1  0  16468  97416  35092 770356    0    0     0     0  965  313  0 33 67  0  0
 3  0  16468  97416  35100 770360    0    0     0    16 1102  367  2 34 64  0  0
 0  0  16468  97416  35100 770364    0    0     0     0  703  317  2 26 72  0  0
 0  0  16468  97416  35100 770364    0    0     0     0  863  291  0 22 78  0  0
 1  0  16468  97416  35100 770368    0    0     0   104  815  305  0 23 77  0  0
 1  0  16468  97416  35100 770372    0    0     0     0 1014  309  0 38 62  0  0
 0  0  16468  97416  35108 770376    0    0     0    28  944  331  0 27 73  0  0
 0  0  16468  97416  35108 770380    0    0     0     0  787  294  0 21 79  0  0
 2  0  16468  97416  35108 770380    0    0     0     0  969  296  0 31 69  0  0
 0  0  16468  97416  35108 770384    0    0     0     8  909  310  0 28 72  0  0
 0  0  16468  97416  35108 770388    0    0     0     0  731  288  1 21 78  0  0
 0  0  16468  97416  35116 770396    0    0     0    24  824  318  1 28 71  0  0
 2  0  16468  97416  35116 770396    0    0     0     0  761  275  0 22 78  0  0
 0  0  16468  97416  35116 770404    0    0     0     0  812  304  1 23 76  0  0
 0  0  16468  97416  35116 770404    0    0     0     0  808  319  1 25 74  0  0
 0  0  16468  97416  35116 770408    0    0     0     0  847  300  1 24 75  0  0
 1  0  16468  97416  35124 770412    0    0     0    16  741  298  1 20 79  0  0
 1  0  16468  97416  35124 770416    0    0     0     0  837  291  1 20 79  0  0
 1  0  16468  97416  35124 770416    0    0     0     0  725  309  1 22 77  0  0
 0  0  16468  97416  35124 770420    0    0     0    20  782  284  0 21 79  0  0
 3  0  16468  97416  35124 770424    0    0     0     0  885  288  1 22 77  0  0
 1  0  16468  97416  35132 770428    0    0     0    16  922  309  1 27 72  0  0
 0  0  16468  97416  35132 770432    0    0     0     0  767  299  0 18 82  0  0
 0  0  16468  97416  35132 770432    0    0     0     0  794  277  1 20 79  0  0
 1  0  16468  97416  35132 770436    0    0     0     0  908  302  1 32 67  0  0
 3  0  16468  97416  35132 770440    0    0     0     0 1092  301  0 34 66  0  0
 0  0  16468  97416  35140 770444    0    0     0    16 1113  351  0 36 64  0  0
 0  0  16468  97416  35140 770448    0    0     0     0  861  297  1 27 72  0  0
 1  0  16468  97416  35140 770448    0    0     0     0  983  314  0 30 70  0  0
 4  0  16468  97416  35140 770452    0    0     0     0 1050  302  1 35 64  0  0
 0  0  16468  97416  35140 770456    0    0     0     0  895  306  0 24 76  0  0
 0  0  16468  97416  35148 770460    0    0     0    16 1127  339  1 33 66  0  0
 2  0  16468  97416  35148 770464    0    0     0     0 1095  318  0 30 70  0  0
 2  0  16468  97416  35148 770464    0    0     0     0 1130  334  0 40 60  0  0
 0  0  16468  97416  35148 770468    0    0     0   100  825  322  0 24 76  0  0
 0  0  16468  97416  35148 770472    0    0     0     0 1033  340  1 37 62  0  0
 1  0  16468  97416  35156 770476    0    0     0    28 1074  348  0 29 71  0  0
 0  0  16468  97416  35156 770480    0    0     0     0  895  321  1 28 71  0  0
 0  0  16468  97416  35156 770480    0    0     0     0  753  317  1 26 73  0  0
 0  0  16468  97416  35156 770484    0    0     0     0 1034  304  0 32 68  0  0
 0  0  16468  97416  35156 770488    0    0     0     0  866  332  0 23 77  0  0
 0  0  16468  97416  35164 770492    0    0     0    16  897  294  2 24 74  0  0
 0  0  16468  97416  35164 770496    0    0     0     0  805  319  1 23 76  0  0
 0  0  16468  97416  35164 770496    0    0     0     0  986  356  1 29 70  0  0
 1  0  16468  97416  35164 770500    0    0     0     0  729  332  1 22 77  0  0
 1  0  16468  97416  35164 770508    0    0     0     8  916  292  0 22 78  0  0
 0  0  16468  97416  35172 770516    0    0     0    24  633  310  1 15 84  0  0
 0  0  16468  97416  35172 770520    0    0     0     0  811  283  0 21 79  0  0
 2  0  16468  97416  35172 770520    0    0     0     0  836  311  1 25 74  0  0
 0  0  16468  97416  35172 770524    0    0     0     0  827  290  0 26 74  0  0
 1  0  16468  97416  35172 770528    0    0     0     0 1052  314  1 34 65  0  0
 0  0  16468  97416  35180 770532    0    0     0    16 1386  341  0 45 55  0  0
 2  0  16468  97416  35188 770536    0    0     0    44  997  373  1 27 72  0  0
 2  0  16468  97416  35188 770536    0    0     0     0  898  304  1 32 67  0  0
 0  0  16468  97416  35188 770540    0    0     0     0  795  321  1 23 76  0  0
 0  0  16468  97416  35188 770544    0    0     0    16  950  302  1 29 70  0  0
 0  0  16468  97416  35196 770548    0    0     0    64  565  322  1 13 86  0  0
 0  0  16468  97416  35196 770552    0    0     0     0  895  300  0 27 73  0  0
 0  0  16468  97416  35196 770552    0    0     0     0  916  293  1 26 73  0  0
 0  0  16468  97416  35196 770556    0    0     0     0 1058  289  0 26 74  0  0
 0  0  16468  97416  35196 770560    0    0     0     0  944  311  0 27 73  0  0
 2  0  16468  97416  35204 770556    0    0     0    40  863  325  2 24 74  0  0
 0  0  16468  97416  35204 770568    0    0     0     0  852  291  0 24 76  0  0
 0  0  16468  97416  35204 770568    0    0     0     0  892  301  1 29 70  0  0
 0  0  16468  97416  35204 770572    0    0     0     0 1018  314  0 33 67  0  0
 2  0  16468  97416  35204 770576    0    0     0   104  957  296  0 28 72  0  0
 0  0  16468  97416  35212 770580    0    0     0    28  815  329  0 25 75  0  0
 0  0  16468  97416  35212 770584    0    0     0     0  709  284  1 20 79  0  0
 2  0  16468  97416  35212 770584    0    0     0     0 1055  320  0 32 68  0  0
 2  0  16468  97416  35212 770588    0    0     0     0  906  298  1 29 70  0  0
 0  0  16468  97416  35212 770592    0    0     0     0  843  313  1 28 71  0  0
 0  0  16468  97416  35212 770596    0    0     0     0 1010  299  0 33 67  0  0
 1  0  16468  97416  35220 770600    0    0     0    16  908  304  1 28 71  0  0
 0  0  16468  97416  35220 770600    0    0     0     0  949  289  1 30 69  0  0
 0  0  16468  97416  35220 770604    0    0     0     0  594  289  1 14 85  0  0
 0  0  16468  97416  35220 770612    0    0     0     0  794  297  0 22 78  0  0
 0  0  16468  97416  35220 770616    0    0     0     0  899  337  1 32 67  0  0
 0  0  16468  97416  35228 770620    0    0     0    16  852  297  1 24 75  0  0
 0  0  16468  97416  35228 770624    0    0     0     0  781  292  1 24 75  0  0
 1  0  16468  97416  35228 770624    0    0     0     0 1076  310  3 29 68  0  0
 2  0  16468  97416  35228 770628    0    0     0     4  751  307  0 23 77  0  0
 0  0  16468  97416  35228 770632    0    0     0     0  914  273  0 25 75  0  0
 0  0  16468  97416  35236 770636    0    0     0    16  959  335  0 30 70  0  0
 0  0  16468  97416  35236 770636    0    0     0     0  696  270  0 21 79  0  0
 1  0  16468  97416  35236 770640    0    0     0     0  850  312  1 25 74  0  0
 0  0  16468  97416  35236 770644    0    0     0     0 1115  287  0 33 67  0  0
 0  0  16468  97416  35236 770648    0    0     0   176  774  340  1 30 69  0  0
 0  0  16468  97416  35244 770652    0    0     0    24  697  287  0 22 78  0  0
 2  0  16468  97416  35244 770652    0    0     0     0 1114  322  0 35 65  0  0
 0  0  16468  97416  35244 770656    0    0     0     0  999  302  2 25 73  0  0
 0  0  16468  97416  35244 770660    0    0     0     0  810  291  0 22 78  0  0
 0  0  16468  97416  35244 770664    0    0     0    60  875  342  0 24 76  0  0
 2  0  16468  97416  35252 770668    0    0     0    16  933  337  0 29 71  0  0
 0  0  16468  97416  35252 770668    0    0     0     0  759  320  1 23 76  0  0
 0  0  16468  97416  35252 770672    0    0     0     0  814  331  0 25 75  0  0
 0  0  16468  97416  35252 770680    0    0     0     0  653  286  0 17 83  0  0
 0  0  16468  97416  35252 770684    0    0     0   100  831  344  1 25 74  0  0
 1  0  16468  97416  35260 770688    0    0     0    28  961  324  0 29 71  0  0
 0  0  16468  97416  35260 770692    0    0     0     0  811  330  0 26 74  0  0
 0  0  16468  97416  35260 770692    0    0     0     0  757  302  1 21 78  0  0
 0  0  16468  97416  35260 770696    0    0     0     0 1148  335  2 36 62  0  0
 1  0  16468  97416  35260 770700    0    0     0     0 1160  345  0 37 63  0  0
 0  0  16468  97416  35268 770704    0    0     0    16  532  319  1 13 86  0  0
 0  0  16468  97416  35268 770704    0    0     0     0  977  313  0 30 70  0  0
 4  0  16468  97416  35268 770708    0    0     0     0  910  338  0 29 71  0  0
 1  0  16468  97416  35268 770712    0    0     0     0  703  297  1 22 77  0  0
 0  0  16468  97416  35268 770716    0    0     0     0  648  303  1 13 86  0  0
 3  0  16468  97416  35276 770724    0    0     0    16  911  325  0 29 71  0  0
 2  0  16468  97416  35276 770724    0    0     0     0 1012  338  0 31 69  0  0
 0  0  16468  97416  35276 770728    0    0     0     0 1030  316  1 35 64  0  0
 0  0  16468  97416  35276 770732    0    0     0     0  852  306  2 25 73  0  0
 0  0  16468  97416  35276 770736    0    0     0     8  782  294  1 18 81  0  0
 0  0  16468  97416  35284 770740    0    0     0    24 1041  337  1 30 69  0  0
 1  0  16468  97416  35284 770740    0    0     0     0  808  271  0 22 78  0  0
 0  0  16468  97416  35284 770744    0    0     0     0  897  318  1 23 76  0  0
 0  0  16468  97416  35284 770748    0    0     0     0 1103  286  1 32 67  0  0
 0  0  16468  97416  35284 770752    0    0     0     0  748  303  1 17 82  0  0
 1  0  16468  97416  35292 770756    0    0     0    16 1329  347  0 49 51  0  0
 0  0  16468  97416  35292 770760    0    0     0     0  684  317  1 23 76  0  0
 0  0  16468  97416  35292 770760    0    0     0     0  967  316  1 30 69  0  0
 0  0  16468  97416  35292 770764    0    0     0     0  664  281  0 17 83  0  0
 0  0  16468  97416  35292 770768    0    0     0     0  739  319  2 18 80  0  0
 0  0  16468  97416  35300 770772    0    0     0    16  957  322  0 26 74  0  0
 1  0  16468  97416  35300 770776    0    0     0     0 1067  313  0 35 65  0  0
 0  0  16468  97416  35300 770776    0    0     0     0 1269  345  0 36 64  0  0
 3  0  16468  97416  35300 770780    0    0     0     0 1114  316  1 39 60  0  0
 0  0  16468  97416  35300 770784    0    0     0   124 1099  358  0 36 64  0  0
 1  0  16468  97416  35308 770788    0    0     0    28  922  302  1 27 72  0  0
 0  0  16468  97416  35308 770792    0    0     0     0  892  305  1 27 72  0  0
 3  0  16468  97416  35308 770792    0    0     0     0 1113  300  0 34 66  0  0
 0  0  16468  97416  35308 770796    0    0     0     0  996  329  1 33 66  0  0
 1  0  16468  97416  35308 770800    0    0     0     0  852  307  1 28 71  0  0
 0  0  16468  97416  35316 770804    0    0     0    16  855  333  0 25 75  0  0
 0  0  16468  97416  35316 770804    0    0     0     0  938  290  1 25 74  0  0
 0  0  16468  97416  35316 770808    0    0     0     0  744  293  0 22 78  0  0
 1  0  16468  97416  35316 770812    0    0     0     0  870  293  1 26 73  0  0
 0  0  16468  97416  35316 770816    0    0     0     0 1177  342  0 37 63  0  0
 0  0  16468  97416  35324 770820    0    0     0    16 1163  305  0 34 66  0  0
 0  0  16468  97416  35324 770828    0    0     0     0  641  301  1 17 82  0  0
 1  0  16468  97416  35324 770828    0    0     0     0  848  284  0 26 74  0  0
 0  0  16468  97416  35324 770832    0    0     0     0  966  322  0 28 72  0  0
 0  0  16468  97416  35324 770836    0    0     0     0  979  288  0 27 73  0  0
 0  0  16468  97416  35332 770840    0    0     0    20  987  354  1 35 64  0  0
 1  0  16468  97416  35332 770844    0    0     0     0  991  365  0 31 69  0  0
 0  0  16468  97416  35332 770844    0    0     0     0 1236  438  1 44 55  0  0
 0  0  16468  97416  35332 770848    0    0     0     0 1024  362  0 31 69  0  0
 0  0  16468  97416  35332 770856    0    0     0     0  839  443  2 32 66  0  0
 0  0  16468  97416  35340 770848    0    0     0    16   48   90  0  0 100  0  0
 0  0  16468  97416  35340 770856    0    0     0     0   60  106  1  0 99  0  0
