 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0  21348  97680  41040 760788    0    0     0     0 1504  525  0 45 55  0  0
 2  0  21348  97680  41040 760796    0    0     0     0 1499  553  1 45 54  0  0
 2  0  21348  97680  41040 760804    0    0     0   232 1058  636  0 72 28  0  0
 0  0  21348  97680  41040 760812    0    0     0     0 1310  572  1 61 38  0  0
 0  0  21348  97680  41048 760820    0    0     0    28 1444  578  1 46 53  0  0
 5  0  21348  97680  41048 760824    0    0     0     0 1645  599  0 61 39  0  0
 1  0  21348  97680  41048 760832    0    0     0     0  692  670  1 66 33  0  0
 1  0  21348  97680  41048 760840    0    0     0     0 1039  620  1 78 21  0  0
 0  0  21348  97680  41048 760848    0    0     0     0 1165  536  1 57 42  0  0
 2  0  21348  97680  41056 760856    0    0     0    16 1314  582  1 52 47  0  0
 1  0  21348  97680  41056 760864    0    0     0     0 1030  607  2 74 24  0  0
 3  0  21348  97680  41056 760872    0    0     0     0 1038  601  0 62 38  0  0
 1  0  21348  97680  41056 760876    0    0     0   136 1008  621  0 75 25  0  0
 2  0  21348  97680  41056 760884    0    0     0     0  976  691  1 82 17  0  0
 0  0  21348  97680  41064 760892    0    0     0    16 1110  569  0 52 48  0  0
 1  0  21348  97680  41064 760900    0    0     0     0 1108  610  1 60 39  0  0
 0  0  21348  97680  41064 760908    0    0     0     0 1118  548  1 53 46  0  0
 1  0  21348  97680  41064 760916    0    0     0     0 1125  596  1 57 42  0  0
 2  0  21348  97680  41064 760924    0    0     0     0 1416  605  0 67 33  0  0
 0  0  21348  97680  41072 760932    0    0     0    16 1333  585  1 61 38  0  0
 0  0  21348  97680  41072 760940    0    0     0     0 1240  530  2 38 60  0  0
 2  0  21348  97680  41072 760948    0    0     0     0 1186  603  1 61 38  0  0
 3  0  21348  97680  41072 760956    0    0     0    28 1454  633  2 51 47  0  0
 0  0  21348  97680  41072 760964    0    0     0     0 1213  843  3 74 23  0  0
 2  0  21348  97680  41072 760968    0    0     0     0  359  408  0 36 64  0  0
